Season,League,Team,Minutes,Goals,Goals Conceded,xG,xG Faced,Non Penalty Shots,Non Penalty Shots Faced,xG/Shot,Opposition xG/Shot,Deep Progressions,Deep Completions,Passes Into Box,Pass OBV,Dribble & Carry OBV,Pressures,Pressures in Opposing Half,Counterpressures,Tackles,Interceptions,Non Aerial Duels,Corners,Non Throw-in Key Passes,Touches in box,Passes,Shots,Shots Outside Box,Box Cross%,Goalkeeper Long Ball%,Cumulative xG,Open Play xG
2022/23,Bundesliga,Bochum,3276.2439,1.0988,1.9778,0.9598,1.4124,10.9332,14.3945,0.0877,0.0981,32.7997,3.0217,32.0855,0.8917,0.4574,154.3016,73.2912,64.6655,0,15.4384,17.8558,3.8458,6.8126,29.6955,372.17,11.0156,4.1755,0.3912,0.4842,1.0244,0.6154
2022/23,Bundesliga,Union Berlin,3291.392,1.3945,1.039,0.7678,0.9397,10.2813,10.5548,0.0746,0.089,31.7737,3.3359,29.8597,0.8102,0.4906,136.9663,57.9967,54.5513,0,11.9493,13.9181,4.5117,6.5625,27.7542,394.6293,10.4727,3.6641,0.4761,0.4242,0.9177,0.5653
2022/23,Bundesliga,Bayer Leverkusen,3271.4376,1.5681,1.348,1.1906,0.9609,11.8571,10.6466,0.1004,0.0902,38.6252,3.934,22.8615,0.5464,0.9743,133.455,60.1111,54.1963,0,13.5628,13.7003,3.824,8.1707,28.9138,498.4139,12.0497,4.4292,0.4043,0.4317,1.3415,0.9941
2022/23,La Liga,Valencia,3789.6693,0.9974,1.0686,0.9549,0.9294,11.4231,9.4282,0.0835,0.0985,42.3203,3.491,28.7122,0.6651,0.7161,137.2204,62.7442,55.7383,0,11.6368,16.5766,5.3672,8.027,31.4908,412.8011,11.6131,4.1797,0.5244,0.3917,1.1038,0.7087
2022/23,La Liga,Celta Vigo,3716.7771,1.0412,1.2833,0.8933,0.9188,11.3808,9.2741,0.0784,0.099,40.6561,3.7774,25.0136,0.5153,0.6398,142.5993,60.3183,55.3544,0,14.2139,16.7564,4.4554,7.5549,29.1058,446.3948,11.4534,5.1092,0.4946,0.433,0.9502,0.7013
2022/23,La Liga,Real Sociedad,3721.7109,1.2333,0.8463,1.1837,0.6984,11.3173,9.6004,0.1045,0.0727,41.1584,3.5064,24.7144,0.6185,0.7009,148.5768,74.1675,59.3194,0,10.5677,16.0813,3.9901,7.5207,31.0986,458.5471,11.4141,3.845,0.3825,0.505,1.2595,0.9649
2022/23,La Liga,Girona,3757.4551,1.3892,1.3173,1.0063,1.0667,10.8504,11.7366,0.0927,0.0908,37.7729,3.3293,24.3356,0.6677,0.675,124.8398,54.9228,47.1861,0,10.0839,12.527,3.473,7.7845,29.1021,443.5262,11.066,3.6168,0.4645,0.4431,1.1752,0.7612
2022/23,La Liga,Atlético Madrid,3704.8812,1.7004,0.8016,1.398,0.8526,13.1178,10.5914,0.1065,0.0805,40.6166,4.1296,26.8915,0.7441,0.756,136.061,58.6415,51.5725,0,11.636,16.3972,4.4697,8.648,35.1995,497.2386,13.1421,4.3726,0.401,0.3946,1.417,1.1425
2022/23,La Liga,Sevilla,3740.0546,1.1309,1.2994,0.9754,1.2221,11.2137,12.2484,0.0869,0.0997,41.8951,3.1042,28.684,0.6081,0.6511,127.1291,58.9563,50.4137,0,13.2351,14.0532,4.163,7.4116,29.6466,460.6055,11.334,4.2111,0.4832,0.4063,1.0696,0.7403
2022/23,La Liga,Espanyol,3758.0628,1.2453,1.6524,0.9562,1.2158,10.0344,12.9321,0.0952,0.094,31.3246,2.778,26.7025,0.7838,0.4882,138.5181,59.6078,50.7947,0,11.6629,16.0694,4.2628,6.8971,26.7504,349.289,10.1541,3.5443,0.452,0.4953,1.05,0.6469
2022/23,La Liga,Athletic Club,3689.4723,1.1465,1.0489,1.123,0.809,13.2701,9.5135,0.0846,0.085,47.0555,3.7078,31.6874,0.7344,0.6879,145.6305,74.9619,57.9107,0,12.392,14.8557,6.2691,9.2208,35.7612,453.6502,13.4409,4.4152,0.4665,0.4409,1.2568,0.8723
2022/23,La Liga,Getafe,3751.8935,0.8155,1.0794,0.6867,0.8662,8.7315,11.5861,0.0786,0.0747,29.601,2.0389,25.5231,0.6705,0.4601,150.2601,68.4854,53.0132,0,12.6176,13.4092,2.8545,5.1334,23.58,336.9818,8.9234,2.9984,0.4295,0.4571,0.837,0.4587
2022/23,La Liga,Barcelona,3682.0892,1.7109,0.4888,1.6749,0.7443,13.9567,8.066,0.12,0.0922,60.8133,5.6706,32.7531,0.8184,0.927,119.1334,66.3128,51.7939,0,10.9747,13.1501,5.964,9.5815,46.3432,605.5909,14.0056,4.0574,0.3888,0.6371,1.7132,1.3823
2022/23,La Liga,Real Betis,3745.927,1.1052,0.985,0.9307,1.0418,9.8747,11.1721,0.0942,0.0932,37.5047,3.2435,21.7436,0.6043,0.6684,129.6207,54.347,49.3976,0,12.3494,15.6169,3.6519,6.9435,27.0293,436.1216,10.0909,3.6039,0.3944,0.4233,1.1001,0.7682
2022/23,La Liga,Real Madrid,3710.0242,1.8193,0.8733,1.4872,0.7924,15.4527,10.1158,0.0962,0.0783,62.2233,6.1374,26.0779,0.707,1.0758,124.7134,61.0346,46.4794,0,12.4689,14.0942,5.5067,11.1832,43.3016,606.1496,15.7438,6.7196,0.4055,0.5778,1.7153,1.1901
2022/23,La Liga,Villarreal,3726.1816,1.425,0.9661,1.2633,1.0562,12.0767,11.4004,0.1046,0.0926,43.7659,4.0094,24.4432,0.5529,0.8854,114.7287,52.0989,46.7851,0,9.3956,13.6949,5.0722,8.0913,34.008,479.2278,12.2457,4.4683,0.3616,0.4956,1.3958,1.049
2022/23,La Liga,Real Valladolid,3733.2415,0.7955,1.5187,0.7879,1.2938,10.6556,14.0307,0.0739,0.0922,34.9321,2.3625,22.6371,0.5833,0.6023,131.6764,57.1594,53.2057,0,13.0905,16.345,4.0983,7.0635,23.4568,394.6195,10.752,4.7974,0.5079,0.4172,0.8634,0.5793
2022/23,La Liga,Rayo Vallecano,3750.0243,1.0799,1.2719,0.8787,1.0236,12.3839,10.2959,0.0709,0.0994,43.4157,2.6399,27.0958,0.6403,0.6018,147.503,72.8635,60.9356,0,12.5039,16.1758,4.5119,8.3999,26.8318,420.9572,12.5759,5.8319,0.4738,0.3549,1.0291,0.6335
2022/23,La Liga,Almería,3741.7389,1.1785,1.5634,0.9535,1.2375,10.6314,12.9164,0.0896,0.0958,30.3548,2.2609,21.5033,0.6682,0.5479,128.2024,53.7343,47.8654,0,12.3632,13.9988,3.5357,6.8551,23.9808,380.2777,10.7035,4.0649,0.4597,0.4569,1.0101,0.7437
2022/23,La Liga,Cádiz,3759.9471,0.718,1.2686,0.8829,1.1545,9.4788,12.9496,0.0931,0.0891,30.4951,2.1782,25.3487,0.7409,0.4984,146.1084,58.6923,50.889,0,12.0639,15.7262,3.4229,5.9841,23.1226,332.6217,9.5985,3.3989,0.5212,0.3602,0.9766,0.594
2022/23,La Liga,Elche,3743.2868,0.7212,1.6108,0.7318,1.4127,9.6172,13.3438,0.076,0.1058,32.1215,2.0677,24.62,0.6679,0.5167,142.455,57.0541,52.7023,0,14.2815,15.7962,4.9047,6.9965,24.7402,375.4561,9.7374,2.8611,0.5253,0.5008,0.826,0.469
2022/23,La Liga,Osasuna,3696.5104,0.9008,1.0225,0.7954,1.0034,10.8345,10.8832,0.0734,0.0922,37.9574,3.6764,27.0985,0.7145,0.5212,136.7343,64.4959,53.1744,0,12.0519,13.8292,3.8712,7.1337,28.3402,408.1579,10.9562,4.2607,0.5426,0.4607,0.8908,0.6129
2022/23,La Liga,Mallorca,3726.401,0.8936,1.0385,0.7001,0.8917,7.8735,11.8586,0.0889,0.0751,29.8035,2.1978,23.1376,0.5676,0.5483,133.7537,47.5069,49.8014,0,12.5107,14.7568,3.3571,5.3375,20.505,342.9582,7.9943,2.5601,0.4384,0.4509,0.7947,0.4701
2021/22,Ligue 1,AS Monaco,3633.3815,1.61,0.9908,1.2303,0.8531,11.0723,10.1558,0.1111,0.084,47.7571,4.2109,33.1674,0.7455,0.7002,157.8612,81.2713,62.5945,0,22.5905,19.7914,5.4494,7.4558,38.0224,507.6923,11.2952,3.9384,0.3935,0.4805,1.4049,0.96
2021/22,Ligue 1,Paris Saint-Germain,3638.8274,2.2259,0.8903,1.6389,0.8598,13.7516,10.1653,0.1191,0.0845,62.5256,5.4413,26.7366,0.7017,0.9838,125.1007,67.8927,50.8515,0,17.8574,15.7303,4.9466,8.9781,41.255,660.056,13.9495,4.7982,0.3228,0.6574,1.7939,1.3534
2021/22,Ligue 1,Troyes,3675.9749,0.9058,1.2976,0.7949,1.0344,9.3771,11.0909,0.0847,0.0932,33.4197,1.8607,22.3287,0.5811,0.5932,145.3573,57.4378,55.3812,0,20.6639,16.9669,3.9173,6.2432,21.4963,410.8542,9.5484,4.0152,0.5317,0.4444,0.9291,0.5702
2021/22,Ligue 1,Rennes,3626.4831,2.035,0.9926,1.396,0.8596,13.6495,8.7853,0.1022,0.0978,43.7531,4.1196,28.5152,0.8829,0.7367,134.9323,71.1267,55.9136,0,18.8364,14.4933,5.5094,8.8101,37.2757,528.1397,13.7488,4.343,0.4316,0.4818,1.4738,1.0539
2021/22,Ligue 1,Saint-Étienne,3661.2042,1.0324,1.8928,0.8426,1.2948,10.8406,11.1848,0.0777,0.1157,37.6843,2.0157,22.5171,0.5238,0.6663,151.4747,69.6901,64.0854,0,20.5506,18.8544,4.3756,7.055,23.525,438.9129,10.9636,4.6951,0.4923,0.3715,0.9389,0.6331
2021/22,Ligue 1,OGC Nice,3652.5641,1.2812,0.887,1.1817,0.9861,11.0881,10.5952,0.1065,0.093,42.0608,3.0307,26.7839,0.7222,0.777,129.9771,61.9455,54.7752,0,19.0715,17.3713,4.8294,7.7123,29.9378,486.8415,11.3345,3.5235,0.5041,0.4473,1.3748,0.8743
2021/22,Ligue 1,Lyon,3646.6265,1.6289,1.2586,1.4953,1.154,13.5495,11.3776,0.1103,0.1014,48.7436,3.5786,26.0871,0.705,0.8924,142.2821,68.4632,62.7127,0,21.1016,18.066,4.6399,9.2304,36.6503,575.5703,13.7469,4.3931,0.3954,0.5698,1.65,1.2514
2021/22,Ligue 1,Strasbourg,3652.1061,1.4785,1.0596,1.2888,0.9145,11.7055,10.1037,0.1101,0.0905,39.8728,3.6225,31.223,0.9132,0.6123,141.5019,66.0194,57.8378,0,20.5525,18.4824,4.4357,7.5408,34.2542,459.7456,11.9027,3.869,0.4822,0.4736,1.4433,0.9368
2021/22,Ligue 1,Montpellier,3655.2741,1.2064,1.5019,0.9643,1.264,10.6366,14.7239,0.0906,0.0858,33.6828,2.339,25.4591,0.7245,0.5779,133.5741,56.335,53.0603,0,20.0422,17.2353,4.3827,6.2539,23.7109,439.0833,10.7351,5.1459,0.4709,0.4604,1.0415,0.7026
2021/22,Ligue 1,Metz,3656.4519,0.8614,1.6983,0.6824,1.4157,9.1564,13.833,0.0745,0.1023,30.7675,1.3291,19.5189,0.428,0.5579,150.0224,55.16,54.4708,0,23.531,20.7003,3.4951,6.1042,16.7867,384.0526,9.181,4.4059,0.5296,0.441,0.7017,0.4588
2021/22,Ligue 1,Lille,3664.447,1.1788,1.1788,1.1634,0.8618,11.4451,10.9539,0.1016,0.0786,39.8368,3.3893,24.2655,0.669,0.721,130.3416,59.4114,51.8468,0,18.7149,17.2904,4.912,7.7365,31.5108,464.6321,11.5679,4.1752,0.4554,0.4042,1.2596,0.8876
2021/22,Ligue 1,Nantes,3644.45,1.3582,1.1853,0.9783,1.1462,10.446,11.6313,0.0936,0.0985,37.2401,2.8646,23.806,0.7254,0.6459,153.6281,64.7258,53.3907,0,21.4847,19.2374,4.8649,7.0134,28.2758,408.5801,10.5694,3.482,0.4958,0.3877,1.075,0.7437
2021/22,Ligue 1,Angers,3639.9312,1.0879,1.3599,0.9238,1.0652,9.643,10.5578,0.0958,0.1008,35.8276,1.7802,21.2394,0.5693,0.7017,146.0055,60.7264,54.3719,0,20.3492,16.6651,4.5989,6.3297,23.3163,465.3631,9.8655,4.0055,0.4575,0.4195,1.0982,0.662
2021/22,Ligue 1,Bordeaux,3661.4559,1.2781,2.2368,0.9464,1.4725,10.9628,12.6588,0.0863,0.1163,33.6751,2.0647,23.1055,0.6545,0.5904,139.7149,59.4107,57.1985,0,22.1469,17.8945,3.7116,6.8087,24.5803,426.9121,11.0611,4.744,0.4234,0.4858,1.0234,0.721
2021/22,Ligue 1,Marseille,3646.0287,1.5551,0.938,1.1969,0.8697,12.0706,8.1211,0.0991,0.107,51.3435,4.3444,26.8072,0.5183,0.9377,118.1888,58.971,49.5415,0,17.3037,15.2055,5.3565,8.2939,34.7309,604.3232,12.3175,4.69,0.4281,0.5264,1.3903,0.8888
2021/22,Ligue 1,Clermont Foot,3653.7026,0.936,1.6996,1.0279,1.1614,10.7644,10.789,0.0954,0.1076,35.2984,2.611,24.4601,0.7097,0.6514,144.9625,64.3402,59.9802,0,20.4942,17.1935,4.4092,7.2419,26.9233,479.8666,10.8383,3.818,0.4712,0.3534,1.0858,0.8301
2021/22,Ligue 1,Stade Brestois,3639.5174,1.2116,1.4095,0.9286,1.3198,9.9161,12.3395,0.0936,0.1069,39.2442,2.6459,24.1845,0.7238,0.6539,155.3695,63.2309,59.027,0,22.8491,18.4475,4.2533,6.9239,28.3883,406.9825,10.1139,3.363,0.4867,0.4943,1.0836,0.6814
2021/22,Ligue 1,Stade de Reims,3656.2119,1.0584,1.083,0.8165,1.0267,9.6493,12.5785,0.0846,0.0816,31.6803,1.9692,23.0648,0.5616,0.6159,146.5122,59.1267,52.6282,0,23.4587,16.8863,4.0861,6.8677,24.271,388.5825,9.797,3.4215,0.4589,0.4384,0.9322,0.6149
2021/22,Ligue 1,Lorient,3635.9953,0.8663,1.5594,0.9535,1.123,10.9158,11.4604,0.0873,0.0979,34.2822,2.2524,20.693,0.5868,0.5796,158.1932,61.4852,57.9703,0,21.2624,19.3317,3.9851,7.1534,22.797,414.6787,10.9901,4.7524,0.476,0.3315,1.0117,0.739
2021/22,Ligue 1,Lens,3653.2604,1.5274,1.1825,1.1478,0.9049,12.6133,10.0759,0.091,0.0898,43.999,3.0548,25.3499,0.6193,0.7078,131.4305,61.5149,50.4289,0,23.5269,16.5304,5.2227,8.5485,29.7597,498.5491,12.7365,5.3705,0.4528,0.4479,1.2443,0.9201
2021/22,Bundesliga,Bayern Munich,3231.6657,2.7013,1.0304,2.2455,0.9175,18.7705,8.8839,0.1196,0.1032,62.494,7.6028,37.8473,1.373,0.9628,139.247,74.3022,69.0387,0,21.806,17.378,5.9597,12.2815,58.5951,662.3983,18.9097,5.7926,0.3546,0.6506,2.3546,1.8614
2021/22,Bundesliga,Augsburg,3149.2645,1.0859,1.4574,0.8838,1.4182,10.0023,13.0601,0.0883,0.1085,30.4928,2.6006,26.8062,0.8033,0.4692,153.8073,65.7296,61.0428,0,21.9194,17.3183,4.0009,6.2871,27.9493,360.5127,10.1452,3.7437,0.4445,0.4314,0.9957,0.6299
2021/22,Bundesliga,Hertha Berlin,3253.5231,1.0235,1.964,0.874,1.3345,10.2627,12.6416,0.0851,0.1055,29.6816,2.4896,23.3469,0.6314,0.545,140.1649,53.9415,59.6952,0,21.9915,17.5655,3.9003,6.6666,25.145,390.0663,10.3457,3.5407,0.436,0.4546,0.939,0.5739
2021/22,Bundesliga,VfB Stuttgart,3262.8638,1.1309,1.6274,1.1499,1.3174,12.4951,13.8743,0.092,0.0949,39.0301,3.4754,25.9833,0.7922,0.6447,144.839,65.4823,62.8343,0,22.232,16.3016,4.0823,8.2473,30.3966,477.4915,12.5779,4.5512,0.3917,0.5348,1.2148,0.8435
2021/22,Bundesliga,Hoffenheim,3260.6945,1.6008,1.656,1.4921,1.3102,12.531,11.6478,0.119,0.1124,39.2493,4.2782,29.3679,0.9646,0.6297,140.5191,72.9231,64.0354,0,19.2106,16.1744,5.2442,7.8664,39.1941,498.3171,12.531,3.3673,0.4699,0.4283,1.4921,1.1471
2021/22,Bundesliga,FSV Mainz 05,3258.5078,1.381,1.2429,1.2912,1.0555,12.8156,10.5232,0.1007,0.1003,34.4973,3.701,28.8905,0.9728,0.5534,154.9482,71.2596,67.4204,0,23.3665,19.4444,4.9439,7.485,33.6411,412.118,12.9261,4.8335,0.4837,0.3658,1.3778,0.8825
2021/22,Bundesliga,Wolfsburg,3240.9711,1.194,1.4995,1.2169,1.203,11.802,12.274,0.1031,0.098,36.6279,3.1379,26.7975,0.7994,0.6112,152.2599,66.3134,67.091,0,22.9098,16.9949,4.0543,7.4422,29.8243,455.8355,11.913,4.3042,0.4528,0.5228,1.3039,0.8899
2021/22,Bundesliga,Borussia Dortmund,3266.6761,2.3418,1.4326,1.4354,1.0165,12.1775,10.1662,0.1178,0.0999,45.7896,4.0775,27.055,0.7714,0.8383,142.2455,72.3487,66.811,0,20.3876,17.2193,5.0142,7.5214,36.3121,580.7187,12.4805,3.6642,0.3676,0.4757,1.6728,1.1705
2021/22,Bundesliga,RB Leipzig,3228.7596,2.0069,1.0313,1.4956,1.0253,12.1532,9.7839,0.123,0.1048,46.188,5.3797,28.8779,0.9305,0.7431,148.2364,75.0938,68.0973,0,21.2682,15.3867,4.4877,7.6376,43.4005,548.1238,12.4041,3.5679,0.3677,0.4909,1.6922,1.1969
2021/22,Bundesliga,Freiburg,3242.5137,1.6098,1.2767,1.2244,1.1991,12.7956,13.3507,0.0956,0.0898,36.7215,3.9136,30.6706,1.0906,0.4981,133.8961,61.7576,56.5949,0,20.8726,16.3484,4.9961,7.966,35.3892,432.7475,12.9621,4.552,0.4343,0.4686,1.3549,0.7761
2021/22,Bundesliga,Eintracht Frankfurt,3262.6449,1.2413,1.3516,1.1237,1.233,12.3029,11.9718,0.0913,0.1029,38.2603,2.8964,27.2263,0.7816,0.6437,164.2685,78.2861,77.1276,0,22.4541,18.4543,5.2963,7.9444,30.1228,466.462,12.358,4.8549,0.465,0.3495,1.167,0.7559
2021/22,Bundesliga,Borussia Mönchengladbach,3224.8033,1.507,1.7024,1.4408,1.4143,13.8147,13.3124,0.1042,0.1062,35.5835,3.4885,24.141,0.7852,0.7874,145.2088,67.232,65.9482,0,21.2664,18.5592,4.3258,8.9307,33.3787,507.2681,14.0101,4.7444,0.3595,0.4666,1.5939,1.089
2021/22,Bundesliga,FC Köln,3263.4021,1.434,1.3513,1.3501,1.3196,12.9619,11.9966,0.1041,0.11,38.0308,3.5852,34.9696,1.046,0.5378,156.7842,76.172,70.6287,0,24.5725,18.0639,5.0193,8.4114,35.6315,462.4376,12.9895,4.1643,0.4755,0.5371,1.3718,0.9582
2021/22,Bundesliga,Bochum,3224.8044,1.0605,1.4512,0.9952,1.3797,11.4425,13.1728,0.0869,0.1047,33.909,2.2885,27.4063,0.7662,0.562,157.9072,71.8927,65.2225,0,26.5132,18.9499,3.6002,7.1446,25.9271,385.2512,11.61,4.8281,0.4368,0.5003,1.1264,0.7544
2021/22,Bundesliga,Arminia Bielefeld,3255.6013,0.7464,1.4651,0.7289,1.541,10.035,14.5134,0.0726,0.1061,30.879,2.6538,25.7648,0.5562,0.6274,156.8834,70.6321,63.555,0,23.415,17.1949,4.0914,6.4135,25.6542,371.1295,10.0903,4.4784,0.3948,0.506,0.7722,0.5519
2021/22,Bundesliga,Greuther Fürth,3228.5881,0.7805,2.2858,0.696,1.4893,8.6694,14.0494,0.0802,0.106,30.5241,1.7561,21.8547,0.634,0.516,156.6629,70.7491,69.216,0,23.6945,18.5096,3.8468,5.4358,23.1091,386.9183,8.8088,3.4008,0.454,0.3854,0.8052,0.4922
2021/22,Bundesliga,Union Berlin,3230.5857,1.3929,1.2257,1.245,1.0764,11.4499,11.032,0.1087,0.0975,32.1489,2.9251,26.0479,0.8551,0.5836,148.5427,63.4064,58.364,0,21.1447,16.8823,3.8445,7.2989,29.1959,410.3311,11.5892,3.2873,0.509,0.3896,1.3541,0.913
2021/22,Bundesliga,Bayer Leverkusen,3140.2031,2.1495,1.3183,1.4582,1.0975,12.3527,12.6679,0.118,0.0866,41.6151,4.9296,25.7658,0.7195,0.9268,138.5451,57.1778,62.0214,0,24.1608,15.5913,5.3022,7.9103,36.2842,503.996,12.5246,3.8978,0.4193,0.4542,1.5929,1.2201
2021/22,La Liga,Deportivo Alavés,3700.9246,0.7538,1.5806,0.7716,1.218,9.2409,12.4266,0.0835,0.098,30.6166,2.0427,26.4339,0.6531,0.4637,142.6265,61.8899,56.7101,0,18.8223,14.8827,3.3802,5.6418,24.1723,343.3006,9.4111,3.3802,0.4645,0.5005,0.905,0.5247
2021/22,La Liga,Valencia,3764.6484,1.1475,1.267,0.7749,1.0036,9.4192,10.4471,0.0822,0.096,34.3059,2.2472,26.106,0.6079,0.5788,147.2169,66.2452,58.8102,0,19.0296,16.1608,4.1597,6.0722,24.8389,325.8471,9.6343,3.8489,0.4761,0.4503,0.9435,0.5534
2021/22,La Liga,Celta Vigo,3693.7238,1.0477,1.0477,0.9238,0.945,9.9168,9.6975,0.0931,0.0974,40.1789,3.1919,27.8012,0.5049,0.6949,154.9412,66.0065,67.0055,0,20.8082,19.395,4.069,6.0914,28.5321,499.6177,10.063,3.9472,0.4671,0.4389,1.0383,0.7712
2021/22,La Liga,Real Sociedad,3686.9228,0.9764,0.9031,1.0851,0.8309,10.6674,10.1548,0.1017,0.0818,39.7648,3.5151,26.5831,0.6355,0.8492,129.2785,60.5871,56.0955,0,17.3071,16.4283,4.5647,7.1278,34.0039,468.415,10.9359,3.2954,0.3948,0.5089,1.2955,0.819
2021/22,La Liga,Atlético Madrid,3731.8065,1.5676,1.037,1.106,0.6578,11.0697,8.4168,0.0999,0.0781,40.5648,3.5693,30.0256,0.7914,0.6361,130.7382,58.7007,55.3726,0,16.7854,16.086,4.8475,7.1868,35.2108,462.5159,11.1902,3.714,0.3959,0.3506,1.2005,0.7939
2021/22,La Liga,Sevilla,3730.6225,1.2786,0.7237,0.9601,0.808,10.4459,10.2288,0.0919,0.0789,41.4461,3.3533,26.5853,0.6083,0.6287,115.0263,51.6026,49.745,0,16.1876,14.3541,4.2218,6.8996,29.818,534.0958,10.5183,3.3292,0.5072,0.4868,1.0168,0.7127
2021/22,La Liga,Espanyol,3716.5667,0.9686,1.2834,0.7732,1.1404,9.7347,12.2048,0.0794,0.0934,36.0332,2.4458,21.6732,0.5256,0.648,122.8472,45.9617,50.0542,0,17.2175,14.6264,4.1651,6.5867,21.7943,407.0692,9.8558,4.2135,0.4536,0.4364,0.868,0.52
2021/22,La Liga,Athletic Club,3719.6721,1.0404,0.871,1.0476,0.8576,11.2026,10.5735,0.0935,0.0811,39.1002,2.7825,30.6317,0.7883,0.6442,132.06,67.7721,58.0454,0,17.4934,13.9851,5.4198,7.5006,31.2124,418.2707,11.3719,3.5083,0.4454,0.4536,1.1803,0.7783
2021/22,La Liga,Getafe,3714.1997,0.7996,0.9934,0.6195,0.8751,9.7894,9.9106,0.0632,0.0883,30.9434,2.5685,22.2685,0.5782,0.3969,146.3814,66.6846,60.0936,0,20.4512,15.4595,3.2954,6.2032,22.002,352.0812,9.9106,4.7008,0.457,0.4341,0.7144,0.4263
